OBJECTID,BORO,TYPE,PROVIDER,LAT,LON,LOCATION_T,CITY
4661,MN,Free,BETA LinkNYC - Citybridge,40.752949,-73.992762,Outdoor Kiosk,New York
4662,MN,Free,BETA LinkNYC - Citybridge,40.75343,-73.992731,Outdoor Kiosk,New York
4663,MN,Free,BETA LinkNYC - Citybridge,40.753643,-73.992565,Outdoor Kiosk,New York
4664,MN,Free,BETA LinkNYC - Citybridge,40.754171,-73.991871,Outdoor Kiosk,New York
4665,MN,Free,BETA LinkNYC - Citybridge,40.754668,-73.991821,Outdoor Kiosk,New York
4666,MN,Free,BETA LinkNYC - Citybridge,40.755283,-73.991376,Outdoor Kiosk,New York
4667,MN,Free,BETA LinkNYC - Citybridge,40.7555,-73.991425,Outdoor Kiosk,New York
4668,MN,Free,BETA LinkNYC - Citybridge,40.755879,-73.990935,Outdoor Kiosk,New York
4669,MN,Free,BETA LinkNYC - Citybridge,40.758668,-73.988905,Outdoor Kiosk,New York
4670,MN,Free,BETA LinkNYC - Citybridge,40.758832,-73.988782,Outdoor Kiosk,New York
4671,MN,Free,BETA LinkNYC - Citybridge,40.759109,-73.988585,Outdoor Kiosk,New York
4672,MN,Free,BETA LinkNYC - Citybridge,40.759221,-73.988186,Outdoor Kiosk,New York
4673,MN,Free,BETA LinkNYC - Citybridge,40.739672,-74.002748,Outdoor Kiosk,New York
4674,MN,Free,BETA LinkNYC - Citybridge,40.76107,-73.987254,Outdoor Kiosk,New York
4675,MN,Free,BETA LinkNYC - Citybridge,40.761094,-73.986828,Outdoor Kiosk,New York
4676,MN,Free,BETA LinkNYC - Citybridge,40.739846,-74.002305,Outdoor Kiosk,New York
4677,MN,Free,BETA LinkNYC - Citybridge,40.739722,-74.002214,Outdoor Kiosk,New York
4678,MN,Free,BETA LinkNYC - Citybridge,40.762247,-73.986295,Outdoor Kiosk,New York
4679,MN,Free,BETA LinkNYC - Citybridge,40.762151,-73.986052,Outdoor Kiosk,New York
4680,MN,Free,BETA LinkNYC - Citybridge,40.762331,-73.985923,Outdoor Kiosk,New York
4681,MN,Free,BETA LinkNYC - Citybridge,40.764338,-73.984767,Outdoor Kiosk,New York
4682,MN,Free,BETA LinkNYC - Citybridge,40.764646,-73.984229,Outdoor Kiosk,New York
4683,MN,Free,BETA LinkNYC - Citybridge,40.764212,-73.984544,Outdoor Kiosk,New York
4684,MN,Free,BETA LinkNYC - Citybridge,40.764744,-73.98447,Outdoor Kiosk,New York
4685,MN,Free,BETA LinkNYC - Citybridge,40.764823,-73.984099,Outdoor Kiosk,New York
4686,MN,Free,BETA LinkNYC - Citybridge,40.764934,-73.984336,Outdoor Kiosk,New York
4687,MN,Free,BETA LinkNYC - Citybridge,40.765522,-73.983593,Outdoor Kiosk,New York
4688,MN,Free,BETA LinkNYC - Citybridge,40.765604,-73.983853,Outdoor Kiosk,New York
4689,MN,Free,BETA LinkNYC - Citybridge,40.766012,-73.983549,Outdoor Kiosk,New York
4690,MN,Free,BETA LinkNYC - Citybridge,40.760569,-73.987529,Outdoor Kiosk,New York
4691,MN,Free,BETA LinkNYC - Citybridge,40.759748,-73.988118,Outdoor Kiosk,New York
4692,MN,Free,BETA LinkNYC - Citybridge,40.762432,-73.986159,Outdoor Kiosk,New York
4693,MN,Free,BETA LinkNYC - Citybridge,40.760895,-73.986836,Outdoor Kiosk,New York
4694,MN,Free,BETA LinkNYC - Citybridge,40.761816,-73.986606,Outdoor Kiosk,New York
4695,MN,Free,BETA LinkNYC - Citybridge,40.759938,-73.987975,Outdoor Kiosk,New York
4696,MN,Free,BETA LinkNYC - Citybridge,40.759654,-73.987773,Outdoor Kiosk,New York
4697,MN,Free,BETA LinkNYC - Citybridge,40.762092,-73.965806,Outdoor Kiosk,New York
4698,MN,Free,BETA LinkNYC - Citybridge,40.762896,-73.965443,Outdoor Kiosk,New York
4699,MN,Free,BETA LinkNYC - Citybridge,40.763037,-73.965653,Outdoor Kiosk,New York
4700,MN,Free,BETA LinkNYC - Citybridge,40.767309,-73.96253,Outdoor Kiosk,New York
4701,MN,Free,BETA LinkNYC - Citybridge,40.767231,-73.962305,Outdoor Kiosk,New York
4702,MN,Free,BETA LinkNYC - Citybridge,40.767655,-73.961971,Outdoor Kiosk,New York
4703,MN,Free,BETA LinkNYC - Citybridge,40.767853,-73.962256,Outdoor Kiosk,New York
4704,MN,Free,BETA LinkNYC - Citybridge,40.768943,-73.960952,Outdoor Kiosk,New York
4705,MN,Free,BETA LinkNYC - Citybridge,40.770545,-73.960254,Outdoor Kiosk,New York
4706,MN,Free,BETA LinkNYC - Citybridge,40.770456,-73.959928,Outdoor Kiosk,New York
4707,MN,Free,BETA LinkNYC - Citybridge,40.772144,-73.958697,Outdoor Kiosk,New York
4708,MN,Free,BETA LinkNYC - Citybridge,40.772356,-73.958536,Outdoor Kiosk,New York
4709,MN,Free,BETA LinkNYC - Citybridge,40.772365,-73.958948,Outdoor Kiosk,New York
4710,MN,Free,BETA LinkNYC - Citybridge,40.772478,-73.958769,Outdoor Kiosk,New York
4711,MN,Free,BETA LinkNYC - Citybridge,40.773003,-73.958474,Outdoor Kiosk,New York
4712,MN,Free,BETA LinkNYC - Citybridge,40.772825,-73.958235,Outdoor Kiosk,New York
4713,MN,Free,BETA LinkNYC - Citybridge,40.773727,-73.957965,Outdoor Kiosk,New York
4714,MN,Free,BETA LinkNYC - Citybridge,40.774207,-73.957499,Outdoor Kiosk,New York
4715,MN,Free,BETA LinkNYC - Citybridge,40.77435,-73.95709,Outdoor Kiosk,New York
4716,MN,Free,BETA LinkNYC - Citybridge,40.774855,-73.956665,Outdoor Kiosk,New York
4717,MN,Free,BETA LinkNYC - Citybridge,40.776367,-73.955933,Outdoor Kiosk,New York
4718,MN,Free,BETA LinkNYC - Citybridge,40.776833,-73.955586,Outdoor Kiosk,New York
4719,MN,Free,BETA LinkNYC - Citybridge,40.77702,-73.955139,Outdoor Kiosk,New York
4720,MN,Free,BETA LinkNYC - Citybridge,40.777561,-73.954752,Outdoor Kiosk,New York
4721,MN,Free,BETA LinkNYC - Citybridge,40.777528,-73.955153,Outdoor Kiosk,New York
4722,MN,Free,BETA LinkNYC - Citybridge,40.778272,-73.954541,Outdoor Kiosk,New York
4723,MN,Free,BETA LinkNYC - Citybridge,40.778003,-73.954428,Outdoor Kiosk,New York
4724,MN,Free,BETA LinkNYC - Citybridge,40.7786,-73.95399,Outdoor Kiosk,New York
4725,MN,Free,BETA LinkNYC - Citybridge,40.778603,-73.953717,Outdoor Kiosk,New York
4726,MN,Free,BETA LinkNYC - Citybridge,40.778792,-73.953663,Outdoor Kiosk,New York
4727,MN,Free,BETA LinkNYC - Citybridge,40.779038,-73.95398,Outdoor Kiosk,New York
4728,MN,Free,BETA LinkNYC - Citybridge,40.779535,-73.953715,Outdoor Kiosk,New York
4729,MN,Free,BETA LinkNYC - Citybridge,40.779635,-73.953537,Outdoor Kiosk,New York
4730,MN,Free,BETA LinkNYC - Citybridge,40.780782,-73.9524,Outdoor Kiosk,New York
4731,MN,Free,BETA LinkNYC - Citybridge,40.781503,-73.952279,Outdoor Kiosk,New York
4732,MN,Free,BETA LinkNYC - Citybridge,40.782159,-73.951699,Outdoor Kiosk,New York
4733,MN,Free,BETA LinkNYC - Citybridge,40.782768,-73.951263,Outdoor Kiosk,New York
4734,MN,Free,BETA LinkNYC - Citybridge,40.783285,-73.950553,Outdoor Kiosk,New York
4735,MN,Free,BETA LinkNYC - Citybridge,40.784663,-73.949875,Outdoor Kiosk,New York
4736,MN,Free,BETA LinkNYC - Citybridge,40.785818,-73.949032,Outdoor Kiosk,New York
4737,MN,Free,BETA LinkNYC - Citybridge,40.787309,-73.947944,Outdoor Kiosk,New York
4738,MN,Free,BETA LinkNYC - Citybridge,40.789608,-73.946262,Outdoor Kiosk,New York
4739,MN,Free,BETA LinkNYC - Citybridge,40.790401,-73.945683,Outdoor Kiosk,New York
4740,MN,Free,BETA LinkNYC - Citybridge,40.790862,-73.945348,Outdoor Kiosk,New York
4741,MN,Free,BETA LinkNYC - Citybridge,40.791482,-73.944898,Outdoor Kiosk,New York
4742,MN,Free,BETA LinkNYC - Citybridge,40.791275,-73.944221,Outdoor Kiosk,New York
4743,MN,Free,BETA LinkNYC - Citybridge,40.792394,-73.944231,Outdoor Kiosk,New York
4744,MN,Free,BETA LinkNYC - Citybridge,40.792292,-73.943977,Outdoor Kiosk,New York
4745,MN,Free,BETA LinkNYC - Citybridge,40.793009,-73.943784,Outdoor Kiosk,New York
4746,MN,Free,BETA LinkNYC - Citybridge,40.794274,-73.942861,Outdoor Kiosk,New York
4747,MN,Free,BETA LinkNYC - Citybridge,40.794912,-73.942398,Outdoor Kiosk,New York
4748,MN,Free,BETA LinkNYC - Citybridge,40.797303,-73.940337,Outdoor Kiosk,New York
4749,MN,Free,BETA LinkNYC - Citybridge,40.797836,-73.940258,Outdoor Kiosk,New York
4750,MN,Free,BETA LinkNYC - Citybridge,40.797709,-73.940035,Outdoor Kiosk,New York
4751,MN,Free,BETA LinkNYC - Citybridge,40.798156,-73.940174,Outdoor Kiosk,New York
4752,MN,Free,BETA LinkNYC - Citybridge,40.801528,-73.937249,Outdoor Kiosk,New York
4753,MN,Free,BETA LinkNYC - Citybridge,40.801899,-73.93729,Outdoor Kiosk,New York
4754,MN,Free,BETA LinkNYC - Citybridge,40.802663,-73.93672,Outdoor Kiosk,New York
4755,MN,Free,BETA LinkNYC - Citybridge,40.80287,-73.93627,Outdoor Kiosk,New York
4756,MN,Free,BETA LinkNYC - Citybridge,40.803517,-73.93611,Outdoor Kiosk,New York
4757,MN,Free,BETA LinkNYC - Citybridge,40.803731,-73.936139,Outdoor Kiosk,New York
4758,MN,Free,BETA LinkNYC - Citybridge,40.765881,-73.963586,Outdoor Kiosk,New York
4759,MN,Free,BETA LinkNYC - Citybridge,40.774723,-73.982001,Outdoor Kiosk,New York
4760,MN,Free,BETA LinkNYC - Citybridge,40.774894,-73.982571,Outdoor Kiosk,New York
4761,MN,Free,BETA LinkNYC - Citybridge,40.774757,-73.982507,Outdoor Kiosk,New York
4762,MN,Free,BETA LinkNYC - Citybridge,40.774646,-73.982408,Outdoor Kiosk,New York
4763,MN,Free,BETA LinkNYC - Citybridge,40.77539,-73.981829,Outdoor Kiosk,New York
4764,MN,Free,BETA LinkNYC - Citybridge,40.776474,-73.982429,Outdoor Kiosk,New York
4765,MN,Free,BETA LinkNYC - Citybridge,40.777137,-73.981899,Outdoor Kiosk,New York
4766,MN,Free,BETA LinkNYC - Citybridge,40.778607,-73.98218,Outdoor Kiosk,New York
4767,MN,Free,BETA LinkNYC - Citybridge,40.779099,-73.982074,Outdoor Kiosk,New York
4768,MN,Free,BETA LinkNYC - Citybridge,40.779331,-73.981991,Outdoor Kiosk,New York
4769,MN,Free,BETA LinkNYC - Citybridge,40.780321,-73.981309,Outdoor Kiosk,New York
4770,MN,Free,BETA LinkNYC - Citybridge,40.780825,-73.981168,Outdoor Kiosk,New York
4771,MN,Free,BETA LinkNYC - Citybridge,40.780993,-73.981524,Outdoor Kiosk,New York
4772,MN,Free,BETA LinkNYC - Citybridge,40.781474,-73.980961,Outdoor Kiosk,New York
4773,MN,Free,BETA LinkNYC - Citybridge,40.781694,-73.980793,Outdoor Kiosk,New York
4774,MN,Free,BETA LinkNYC - Citybridge,40.781843,-73.980833,Outdoor Kiosk,New York
4775,MN,Free,BETA LinkNYC - Citybridge,40.782528,-73.980586,Outdoor Kiosk,New York
4776,MN,Free,BETA LinkNYC - Citybridge,40.783191,-73.980253,Outdoor Kiosk,New York
4777,MN,Free,BETA LinkNYC - Citybridge,40.785005,-73.978781,Outdoor Kiosk,New York
4778,MN,Free,BETA LinkNYC - Citybridge,40.785813,-73.978293,Outdoor Kiosk,New York
4779,MN,Free,BETA LinkNYC - Citybridge,40.78622,-73.977987,Outdoor Kiosk,New York
4780,MN,Free,BETA LinkNYC - Citybridge,40.786204,-73.977693,Outdoor Kiosk,New York
4781,MN,Free,BETA LinkNYC - Citybridge,40.786403,-73.9783,Outdoor Kiosk,New York
4782,MN,Free,BETA LinkNYC - Citybridge,40.786896,-73.977483,Outdoor Kiosk,New York
4783,MN,Free,BETA LinkNYC - Citybridge,40.788006,-73.976545,Outdoor Kiosk,New York
4784,MN,Free,BETA LinkNYC - Citybridge,40.790899,-73.974297,Outdoor Kiosk,New York
4785,MN,Free,BETA LinkNYC - Citybridge,40.790818,-73.97481,Outdoor Kiosk,New York
4786,MN,Free,BETA LinkNYC - Citybridge,40.791401,-73.973822,Outdoor Kiosk,New York
4787,MN,Free,BETA LinkNYC - Citybridge,40.791943,-73.973425,Outdoor Kiosk,New York
4788,MN,Free,BETA LinkNYC - Citybridge,40.79382,-73.972036,Outdoor Kiosk,New York
4789,MN,Free,BETA LinkNYC - Citybridge,40.794041,-73.972568,Outdoor Kiosk,New York
4790,MN,Free,BETA LinkNYC - Citybridge,40.795171,-73.971048,Outdoor Kiosk,New York
4791,MN,Free,BETA LinkNYC - Citybridge,40.796762,-73.970651,Outdoor Kiosk,New York
4792,MN,Free,BETA LinkNYC - Citybridge,40.797148,-73.96963,Outdoor Kiosk,New York
4793,MN,Free,BETA LinkNYC - Citybridge,40.798954,-73.968326,Outdoor Kiosk,New York
4794,MN,Free,BETA LinkNYC - Citybridge,40.79933,-73.96823,Outdoor Kiosk,New York
4795,MN,Free,BETA LinkNYC - Citybridge,40.800581,-73.967782,Outdoor Kiosk,New York
4796,MN,Free,BETA LinkNYC - Citybridge,40.802126,-73.967493,Outdoor Kiosk,New York
4797,MN,Free,BETA LinkNYC - Citybridge,40.802455,-73.968149,Outdoor Kiosk,New York
4798,MN,Free,BETA LinkNYC - Citybridge,40.802944,-73.967379,Outdoor Kiosk,New York
4799,MN,Free,BETA LinkNYC - Citybridge,40.803721,-73.967381,Outdoor Kiosk,New York
4800,MN,Free,BETA LinkNYC - Citybridge,40.805472,-73.965526,Outdoor Kiosk,New York
4801,MN,Free,BETA LinkNYC - Citybridge,40.75096,-73.974135,Outdoor Kiosk,New York
4802,MN,Free,BETA LinkNYC - Citybridge,40.805923,-73.965081,Outdoor Kiosk,New York
4803,MN,Free,BETA LinkNYC - Citybridge,40.820281,-73.955267,Outdoor Kiosk,New York
4804,MN,Free,BETA LinkNYC - Citybridge,40.82077,-73.954821,Outdoor Kiosk,New York
4805,MN,Free,BETA LinkNYC - Citybridge,40.822319,-73.953676,Outdoor Kiosk,New York
4806,MN,Free,BETA LinkNYC - Citybridge,40.822495,-73.953007,Outdoor Kiosk,New York
4807,MN,Free,BETA LinkNYC - Citybridge,40.823326,-73.953041,Outdoor Kiosk,New York
4808,MN,Free,BETA LinkNYC - Citybridge,40.808039,-73.964212,Outdoor Kiosk,New York
4809,MN,Free,BETA LinkNYC - Citybridge,40.807508,-73.964488,Outdoor Kiosk,New York
4810,MN,Free,BETA LinkNYC - Citybridge,40.824559,-73.951597,Outdoor Kiosk,New York
4811,MN,Free,BETA LinkNYC - Citybridge,40.825091,-73.951659,Outdoor Kiosk,New York
4812,MN,Free,BETA LinkNYC - Citybridge,40.825508,-73.950907,Outdoor Kiosk,New York
4813,MN,Free,BETA LinkNYC - Citybridge,40.82609,-73.950482,Outdoor Kiosk,New York
4814,MN,Free,BETA LinkNYC - Citybridge,40.827321,-73.950028,Outdoor Kiosk,New York
4815,MN,Free,BETA LinkNYC - Citybridge,40.827932,-73.949581,Outdoor Kiosk,New York
4816,MN,Free,BETA LinkNYC - Citybridge,40.82758,-73.949288,Outdoor Kiosk,New York
4817,MN,Free,BETA LinkNYC - Citybridge,40.828097,-73.949017,Outdoor Kiosk,New York
4818,MN,Free,BETA LinkNYC - Citybridge,40.828543,-73.949135,Outdoor Kiosk,New York
4819,MN,Free,BETA LinkNYC - Citybridge,40.829037,-73.948869,Outdoor Kiosk,New York
4820,MN,Free,BETA LinkNYC - Citybridge,40.829675,-73.947866,Outdoor Kiosk,New York
4821,MN,Free,BETA LinkNYC - Citybridge,40.830208,-73.947909,Outdoor Kiosk,New York
4822,MN,Free,BETA LinkNYC - Citybridge,40.830586,-73.947195,Outdoor Kiosk,New York
4823,MN,Free,BETA LinkNYC - Citybridge,40.830876,-73.946986,Outdoor Kiosk,New York
4824,MN,Free,BETA LinkNYC - Citybridge,40.836501,-73.942787,Outdoor Kiosk,New York
4825,MN,Free,BETA LinkNYC - Citybridge,40.718036,-74.001021,Outdoor Kiosk,New York
4826,MN,Free,BETA LinkNYC - Citybridge,40.717828,-74.000962,Outdoor Kiosk,New York
4827,MN,Free,BETA LinkNYC - Citybridge,40.717484,-74.001523,Outdoor Kiosk,New York
4828,MN,Free,BETA LinkNYC - Citybridge,40.717243,-74.001743,Outdoor Kiosk,New York
4829,MN,Free,BETA LinkNYC - Citybridge,40.716033,-74.00257,Outdoor Kiosk,New York
4830,MN,Free,BETA LinkNYC - Citybridge,40.731157,-73.985928,Outdoor Kiosk,New York
4831,MN,Free,BETA LinkNYC - Citybridge,40.730539,-73.986394,Outdoor Kiosk,New York
4832,MN,Free,BETA LinkNYC - Citybridge,40.730881,-73.985882,Outdoor Kiosk,New York
4833,MN,Free,BETA LinkNYC - Citybridge,40.730249,-73.986348,Outdoor Kiosk,New York
4834,MN,Free,BETA LinkNYC - Citybridge,40.72848,-73.987875,Outdoor Kiosk,New York
4835,MN,Free,BETA LinkNYC - Citybridge,40.72824,-73.987837,Outdoor Kiosk,New York
4836,MN,Free,BETA LinkNYC - Citybridge,40.728027,-73.987965,Outdoor Kiosk,New York
4837,MN,Free,BETA LinkNYC - Citybridge,40.726049,-73.989403,Outdoor Kiosk,New York
4838,MN,Free,BETA LinkNYC - Citybridge,40.725641,-73.989698,Outdoor Kiosk,New York
4839,MN,Free,BETA LinkNYC - Citybridge,40.721716,-73.993343,Outdoor Kiosk,New York
4840,MN,Free,BETA LinkNYC - Citybridge,40.720597,-73.994078,Outdoor Kiosk,New York
4841,MN,Free,BETA LinkNYC - Citybridge,40.719905,-73.994058,Outdoor Kiosk,New York
4842,MN,Free,BETA LinkNYC - Citybridge,40.803579,-73.966917,Outdoor Kiosk,New York
4843,MN,Free,BETA LinkNYC - Citybridge,40.804835,-73.965995,Outdoor Kiosk,New York
4844,MN,Free,BETA LinkNYC - Citybridge,40.813669,-73.95619,Outdoor Kiosk,New York
4845,MN,Free,BETA LinkNYC - Citybridge,40.818371,-73.952755,Outdoor Kiosk,New York
4846,MN,Free,BETA LinkNYC - Citybridge,40.825947,-73.946952,Outdoor Kiosk,New York
4847,MN,Free,BETA LinkNYC - Citybridge,40.824578,-73.952134,Outdoor Kiosk,New York
4848,MN,Free,BETA LinkNYC - Citybridge,40.822703,-73.953499,Outdoor Kiosk,New York
4849,MN,Free,BETA LinkNYC - Citybridge,40.821918,-73.95331,Outdoor Kiosk,New York
4850,MN,Free,BETA LinkNYC - Citybridge,40.814496,-73.95935,Outdoor Kiosk,New York
4851,MN,Free,BETA LinkNYC - Citybridge,40.805516,-73.966052,Outdoor Kiosk,New York
4852,MN,Free,BETA LinkNYC - Citybridge,40.799507,-73.939041,Outdoor Kiosk,New York
4853,MN,Free,BETA LinkNYC - Citybridge,40.791202,-73.944781,Outdoor Kiosk,New York
4854,MN,Free,BETA LinkNYC - Citybridge,40.827193,-73.946443,Outdoor Kiosk,New York
4855,MN,Free,BETA LinkNYC - Citybridge,40.827195,-73.946043,Outdoor Kiosk,New York
4856,MN,Free,BETA LinkNYC - Citybridge,40.830367,-73.943722,Outdoor Kiosk,New York
4857,MN,Free,BETA LinkNYC - Citybridge,40.832283,-73.942327,Outdoor Kiosk,New York
4858,MN,Free,BETA LinkNYC - Citybridge,40.832732,-73.942268,Outdoor Kiosk,New York
4859,MN,Free,BETA LinkNYC - Citybridge,40.833447,-73.94174,Outdoor Kiosk,New York
4860,MN,Free,BETA LinkNYC - Citybridge,40.833861,-73.941447,Outdoor Kiosk,New York
4861,MN,Free,BETA LinkNYC - Citybridge,40.834247,-73.941163,Outdoor Kiosk,New York
4862,MN,Free,BETA LinkNYC - Citybridge,40.834078,-73.940919,Outdoor Kiosk,New York
4863,MN,Free,BETA LinkNYC - Citybridge,40.834815,-73.940477,Outdoor Kiosk,New York
4864,MN,Free,BETA LinkNYC - Citybridge,40.798535,-73.969281,Outdoor Kiosk,New York
4865,MN,Free,BETA LinkNYC - Citybridge,40.777227,-73.982777,Outdoor Kiosk,New York
4866,MN,Free,BETA LinkNYC - Citybridge,40.775999,-73.983247,Outdoor Kiosk,New York
4867,MN,Free,BETA LinkNYC - Citybridge,40.776066,-73.983627,Outdoor Kiosk,New York
4868,MN,Free,BETA LinkNYC - Citybridge,40.773006,-73.958069,Outdoor Kiosk,New York
4869,MN,Free,BETA LinkNYC - Citybridge,40.721425,-73.993454,Outdoor Kiosk,New York
4870,QU,Free,BETA LinkNYC - Citybridge,40.71317,-73.829803,Outdoor Kiosk,New York
4871,QU,Free,BETA LinkNYC - Citybridge,40.717664,-73.836262,Outdoor Kiosk,New York
4872,QU,Free,BETA LinkNYC - Citybridge,40.719293,-73.839741,Outdoor Kiosk,New York
4873,QU,Free,BETA LinkNYC - Citybridge,40.715758,-73.833513,Outdoor Kiosk,New York
4874,QU,Free,BETA LinkNYC - Citybridge,40.718602,-73.838184,Outdoor Kiosk,New York
2676,BK,Free,City Tech,40.696027,-73.988456,Outdoor,New York
2677,BK,Free,City Tech,40.695921,-73.988118,Outdoor,New York
2678,BK,Free,City Tech,40.695902,-73.987394,Outdoor,New York
2679,BK,Free,City Tech,40.69511,-73.988482,Outdoor,New York
2680,BK,Free,City Tech,40.69511,-73.988482,Outdoor,New York
2681,BK,Free,City Tech,40.695902,-73.987394,Outdoor,New York
2682,BK,Free,City Tech,40.696027,-73.988456,Outdoor,New York
2683,BK,Free,City Tech,40.695038,-73.987331,Outdoor,New York
2684,BK,Free,City Tech,40.695107,-73.988105,Outdoor,New York
2685,BK,Free,City Tech,40.695088,-73.987671,Outdoor,New York
2686,BK,Free,City Tech,40.695038,-73.987331,Outdoor,New York
2687,BK,Free,NYCHA,40.693701,-73.982195,Outdoor,New York
2688,BK,Free,NYCHA,40.693862,-73.982906,Outdoor,New York
2689,BK,Free,NYCHA,40.693727,-73.982909,Outdoor,New York
2690,BK,Free,NYCHA,40.693859,-73.982476,Outdoor,New York
2691,BK,Free,NYCHA,40.693833,-73.982192,Outdoor,New York
2692,BK,Free,NYCHA,40.694893,-73.98118,Outdoor,New York
2693,BK,Free,NYCHA,40.694555,-73.981679,Outdoor,New York
2695,BK,Free,NYCHA,40.695544,-73.981648,Outdoor,New York
2696,BK,Free,NYCHA,40.69567,-73.979752,Outdoor,New York
2697,BK,Free,NYCHA,40.695295,-73.980103,Outdoor,New York
2698,BK,Free,NYCHA,40.695009,-73.979547,Outdoor,New York
2699,BK,Free,NYCHA,40.694623,-73.979909,Outdoor,New York
2700,BK,Free,NYCHA,40.694137,-73.979813,Outdoor,New York
2701,BK,Free,NYCHA,40.69454,-73.979416,Outdoor,New York
2702,BK,Free,NYCHA,40.694626,-73.97518,Outdoor,New York
2703,BK,Free,NYCHA,40.694892,-73.975416,Outdoor,New York
2704,BK,Free,NYCHA,40.694868,-73.975024,Outdoor,New York
2705,BK,Free,NYCHA,40.694394,-73.975054,Outdoor,New York
2706,BK,Free,NYCHA,40.694557,-73.975336,Outdoor,New York
2707,BK,Free,NYCHA,40.693392,-73.973923,Outdoor,New York
2708,BK,Free,NYCHA,40.694382,-73.974614,Outdoor,New York
2709,BK,Free,NYCHA,40.693724,-73.977351,Outdoor,New York
2710,BK,Free,NYCHA,40.69374,-73.977796,Outdoor,New York
2711,BK,Free,NYCHA,40.69368,-73.977246,Outdoor,New York
2712,BK,Free,NYCHA,40.693509,-73.976981,Outdoor,New York
2713,BK,Free,NYCHA,40.693493,-73.976635,Outdoor,New York
2714,BK,Free,NYCHA,40.693442,-73.973193,Outdoor,New York
